Home_Team,Stadium,Season,num,longitude,latitude,additional_info_location
St. Louis Rams,The Dome at America's Center,2008,8,38.632778,-90.188611,
St. Louis Rams,The Dome at America's Center,2009,8,38.632778,-90.188611,
St. Louis Rams,The Dome at America's Center,2010,8,38.632778,-90.188611,
St. Louis Rams,The Dome at America's Center,2011,8,38.632778,-90.188611,
St. Louis Rams,The Dome at America's Center,2012,7,38.632778,-90.188611,
St. Louis Rams,The Dome at America's Center,2013,7,38.632778,-90.188611,
St. Louis Rams,The Dome at America's Center,2014,8,38.632778,-90.188611,
St. Louis Rams,The Dome at America's Center,2015,8,38.632778,-90.188611,
St. Louis Rams,The Dome at America's Center,2013,1,38.632778,-90.188611,
Tampa Bay Buccaneers,Raymond James Stadium,2007,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2008,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2009,7,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2010,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2011,7,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2012,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2013,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2014,7,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2015,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2016,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2017,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2018,8,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James Stadium,2019,7,27.975833,-82.503333,
Tampa Bay Buccaneers,Raymond James STadium,2014,1,27.975833,-82.503333,
Tennessee Titans,Nissan Stadium,2007,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2008,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2009,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2010,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2011,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2012,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2013,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2014,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2015,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2016,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2017,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2018,8,36.166389,-86.771389,
Tennessee Titans,Nissan Stadium,2019,8,36.166389,-86.771389,
Washington Redskins,FedExField,2012,1,38.907778,-76.864444,
Washington Redskins,FedExField,2007,1,38.907778,-76.864444,
Washington Redskins,FedExField,2008,1,38.907778,-76.864444,
Washington Redskins,FedExField,2019,1,38.907778,-76.864444,
Washington Redskins,FedExField,2007,7,38.907778,-76.864444,
Washington Redskins,FedExField,2008,7,38.907778,-76.864444,
Washington Redskins,FedExField,2009,8,38.907778,-76.864444,
Washington Redskins,FedExField,2010,8,38.907778,-76.864444,
Washington Redskins,FedExField,2011,8,38.907778,-76.864444,
Washington Redskins,FedExField,2012,7,38.907778,-76.864444,
Washington Redskins,FedExField,2013,8,38.907778,-76.864444,
Washington Redskins,FedExField,2014,8,38.907778,-76.864444,
Washington Redskins,FedExField,2015,8,38.907778,-76.864444,
Washington Redskins,FedExField,2016,8,38.907778,-76.864444,
Washington Redskins,FedExField,2017,8,38.907778,-76.864444,
Washington Redskins,FedExField,2018,8,38.907778,-76.864444,
Washington Redskins,FedExField,2019,7,38.907778,-76.864444,
